Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
409,132,1,73.0937144176693,0,600.0,2012369,15.0,20.0,1,73.0937144176693,66,3334.0,SAT,0,18.172,
410,132,1,78.16942050865642,0,600.0,4402139,12.0,20.0,1,78.16942050865642,66,3346.0,SAT,0,14.797,
411,132,1,74.6052497157076,0,600.0,13876125,17.0,20.0,1,74.6052497157076,66,3363.0,SAT,0,19.71,
412,132,1,81.42133019489603,0,600.0,12717560,14.0,20.0,1,81.42133019489603,66,3377.0,SAT,0,16.74,
413,132,1,75.74714137628135,0,600.0,16399825,16.0,20.0,1,75.74714137628135,66,3393.0,SAT,0,18.595,
414,132,1,86.21681585617485,0,600.0,15346664,10.0,20.0,1,86.21681585617485,66,3403.0,SAT,0,12.358,
415,132,1,75.41244346463303,0,600.0,11474484,16.0,20.0,1,75.41244346463303,66,3419.0,SAT,0,18.135,
416,132,1,68.46365764886156,0,600.0,14071137,21.0,20.0,1,68.46365764886156,66,3440.0,SAT,0,23.465,
417,132,1,91.9739142527793,0,600.0,9235133,9.0,20.0,1,91.9739142527793,66,3449.0,SAT,0,11.174,
418,132,1,76.5602870196203,0,600.0,6650112,12.0,20.0,1,76.5602870196203,66,3461.0,SAT,0,14.431,
419,132,1,80.9239473104865,0,600.0,9080978,12.0,20.0,1,80.9239473104865,66,3473.0,SAT,0,14.435,
420,132,1,79.64860960566945,0,600.0,1474062,12.0,20.0,1,79.64860960566945,66,3485.0,SAT,0,14.464,
421,132,1,67.92154299195704,0,600.0,16531153,22.0,20.0,1,67.92154299195704,66,3507.0,SAT,0,24.758,
422,132,1,92.33687457975923,0,600.0,10303812,9.0,20.0,1,92.33687457975923,66,3516.0,SAT,0,11.137,
423,132,1,85.45577753775089,0,600.0,409101,26.0,20.0,1,85.45577753775089,66,3542.0,SAT,0,28.784,
424,132,1,80.10079397483918,0,600.0,9220315,20.0,20.0,1,80.10079397483918,66,3562.0,SAT,0,22.414,
425,132,1,80.22507340079372,0,600.0,15023845,15.0,20.0,1,80.22507340079372,66,3577.0,SAT,0,17.783,
426,132,1,87.21252298817329,0,600.0,10882471,10.0,20.0,1,87.21252298817329,66,3587.0,SAT,0,12.489,
427,132,1,79.49065520576343,0,600.0,4346222,17.0,20.0,1,79.49065520576343,66,3604.0,SAT,0,19.682,
428,132,1,78.67500569151848,0,600.0,5568528,15.0,20.0,1,78.67500569151848,66,3619.0,SAT,0,17.583,
429,132,1,83.62979755688846,0,600.0,7932827,14.0,20.0,1,83.62979755688846,66,3633.0,SAT,0,16.036,
430,132,1,86.36278359284225,0,600.0,8690506,11.0,20.0,1,86.36278359284225,66,3644.0,SAT,0,14.066,
431,132,1,80.13582725711153,0,600.0,10809732,10.0,20.0,1,80.13582725711153,66,3654.0,SAT,0,12.47,
432,132,1,89.53503836701964,0,600.0,852103,11.0,20.0,1,89.53503836701964,66,3665.0,SAT,0,13.247,
433,132,1,85.22084044529353,0,600.0,6270098,10.0,20.0,1,85.22084044529353,66,3675.0,SAT,0,12.744,
434,132,1,82.68624821886289,0,600.0,12146566,18.0,20.0,1,82.68624821886289,66,3693.0,SAT,0,20.625,
435,132,1,80.84062794175959,0,600.0,4486559,11.0,20.0,1,80.84062794175959,66,3704.0,SAT,0,13.394,
436,132,1,83.24961482506806,0,600.0,10153993,11.0,20.0,1,83.24961482506806,66,3715.0,SAT,0,13.543,
437,132,1,80.65136597471118,0,600.0,3419879,16.0,20.0,1,80.65136597471118,66,3731.0,SAT,0,18.041,
438,132,1,82.59893197052445,0,600.0,14329981,11.0,20.0,1,82.59893197052445,66,3742.0,SAT,0,13.559,
439,132,1,77.23108742038634,0,600.0,10791380,14.0,20.0,1,77.23108742038634,66,3756.0,SAT,0,16.499,
440,132,1,86.33527350919377,0,600.0,7514259,10.0,20.0,1,86.33527350919377,66,3766.0,SAT,0,12.595,
441,132,1,91.89287735094909,0,600.0,4827136,9.0,20.0,1,91.89287735094909,66,3775.0,SAT,0,11.148,
442,132,1,78.88196085644171,0,600.0,2901751,23.0,20.0,1,78.88196085644171,66,3798.0,SAT,0,25.144,
443,132,1,79.38512949236149,0,600.0,14702061,16.0,20.0,1,79.38512949236149,66,3814.0,SAT,0,18.587,
444,132,1,74.55215864476952,0,600.0,8349062,13.0,20.0,1,74.55215864476952,66,3827.0,SAT,0,15.444,
445,132,1,86.16819453919915,0,600.0,10997778,9.0,20.0,1,86.16819453919915,66,3836.0,SAT,0,11.657,
446,132,1,86.91119057859551,0,600.0,3547124,10.0,20.0,1,86.91119057859551,66,3846.0,SAT,0,12.049,
447,132,1,80.53479709162406,0,600.0,6953548,17.0,20.0,1,80.53479709162406,66,3863.0,SAT,0,19.395,
448,132,1,83.38976971580226,0,600.0,6356418,11.0,20.0,1,83.38976971580226,66,3874.0,SAT,0,13.743,
449,132,1,89.97774158983388,0,600.0,2902580,9.0,20.0,1,89.97774158983388,66,3883.0,SAT,0,11.716,
450,132,1,92.47520476510253,0,600.0,7587582,9.0,20.0,1,92.47520476510253,66,3892.0,SAT,0,11.37,
451,132,1,81.69008140244908,0,600.0,548592,11.0,20.0,1,81.69008140244908,66,3903.0,SAT,0,13.925,
452,132,1,80.60053349289498,0,600.0,8312857,22.0,20.0,1,80.60053349289498,66,3925.0,SAT,0,24.274,
453,132,1,86.38079794582491,0,600.0,12504160,10.0,20.0,1,86.38079794582491,66,3935.0,SAT,0,12.381,
454,132,1,85.52627985837833,0,600.0,12718008,11.0,20.0,1,85.52627985837833,66,3946.0,SAT,0,13.762,
455,132,1,87.38210441741937,0,600.0,8423224,9.0,20.0,1,87.38210441741937,66,3955.0,SAT,0,11.651,
456,132,1,91.45710655191482,0,600.0,15155680,9.0,20.0,1,91.45710655191482,66,3964.0,SAT,0,11.138,
457,132,1,72.88423720589705,0,600.0,3028086,13.0,20.0,1,72.88423720589705,66,3977.0,SAT,0,15.896,
458,132,1,82.83694340817317,0,600.0,12775814,17.0,20.0,1,82.83694340817317,66,3994.0,SAT,0,19.625,
459,132,1,75.39132193529309,0,600.0,2894843,19.0,20.0,1,75.39132193529309,66,4013.0,SAT,0,21.837,
460,132,1,86.6154393471783,0,600.0,11348315,13.0,20.0,1,86.6154393471783,66,4026.0,SAT,0,15.923,
461,132,1,74.64639336897145,0,600.0,1625465,17.0,20.0,1,74.64639336897145,66,4043.0,SAT,0,18.945,
462,132,1,87.77818339989673,0,600.0,12125438,9.0,20.0,1,87.77818339989673,66,4052.0,SAT,0,11.762,
463,132,1,80.18466946278687,0,600.0,1024100,15.0,20.0,1,80.18466946278687,66,4067.0,SAT,0,17.026,
464,132,1,84.36798137196273,0,600.0,10859300,18.0,20.0,1,84.36798137196273,66,4085.0,SAT,0,21.017,
465,133,1,1.0E9,0,600.0,13299315,0.0,0.0,-1,1.0E9,66,4085.0,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.424,
466,132,1,79.62561786873223,0,600.0,8837813,23.0,20.0,1,79.62561786873223,67,4108.0,SAT,0,25.043,
467,134,1,97.48244952630318,0,600.0,6485233,9.0,20.0,1,97.48244952630318,67,4117.0,SAT,0,11.223,
468,132,1,69.40322843290217,0,600.0,1023251,15.0,20.0,1,69.40322843290217,67,4132.0,SAT,0,17.49,
469,135,1,1.0E9,0,600.0,9235133,0.0,0.0,-1,1.0E9,67,4132.0,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.658,
470,132,1,86.57295697524874,0,600.0,1323537,9.0,20.0,1,86.57295697524874,68,4141.0,SAT,0,11.506,
471,136,1,93.55849749883934,0,600.0,10859300,8.0,20.0,1,93.55849749883934,68,4149.0,SAT,0,10.891,
472,132,1,77.23672108828919,0,600.0,9098182,18.0,20.0,1,77.23672108828919,68,4167.0,SAT,0,20.362,
473,137,1,1.0E9,0,600.0,351595,0.0,0.0,-1,1.0E9,68,4167.0,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.672,
474,132,1,79.39794235885215,0,600.0,15038190,16.0,20.0,1,79.39794235885215,69,4183.0,SAT,0,18.276,
475,138,1,90.82240118189499,0,600.0,11361140,9.0,20.0,1,90.82240118189499,69,4192.0,SAT,0,11.87,
476,132,1,78.62602353158465,0,600.0,15429455,14.0,20.0,1,78.62602353158465,69,4206.0,SAT,0,16.817,
477,139,1,1.0E9,0,600.0,3093649,6000.63415,0.0,-1,1.0E9,69,10206.63415,CRASHED,Run Exceeded Captime -- Treating as CRASHED;Killed Manually,6316.457,
478,132,1,80.5249894447663,0,600.0,13332540,12.0,20.0,1,80.5249894447663,70,10218.63415,SAT,0,14.471,
479,140,1,91.09223630716042,0,600.0,477759,10.0,20.0,1,91.09223630716042,70,10228.63415,SAT,0,12.081,
480,132,1,73.52723638382844,0,600.0,11878053,16.0,20.0,1,73.52723638382844,70,10244.63415,SAT,0,18.021,
481,141,1,98.95376993232603,0,600.0,1785792,9.0,20.0,1,98.95376993232603,70,10253.63415,SAT,0,11.291,
482,132,1,91.91441085121883,0,600.0,6995806,9.0,20.0,1,91.91441085121883,71,10262.63415,SAT,0,11.269,
483,142,1,92.71861681757444,0,600.0,9220315,14.0,20.0,1,92.71861681757444,71,10276.63415,SAT,0,16.734,
484,132,1,86.04163157455969,0,600.0,7804272,10.0,20.0,1,86.04163157455969,71,10286.63415,SAT,0,12.273,
485,143,1,88.78317131899787,0,600.0,13838012,8.0,20.0,1,88.78317131899787,71,10294.63415,SAT,0,10.833,
486,132,1,86.7718576372716,0,600.0,15865250,10.0,20.0,1,86.7718576372716,72,10304.63415,SAT,0,12.246,
487,144,1,82.71199650177161,0,600.0,1945069,24.0,20.0,1,82.71199650177161,72,10328.63415,SAT,0,26.487,
488,132,1,88.48075425288033,0,600.0,15278407,14.0,20.0,1,88.48075425288033,72,10342.63415,SAT,0,16.559,
489,145,1,98.7831948111052,0,600.0,477759,9.0,20.0,1,98.7831948111052,72,10351.63415,SAT,0,11.471,
490,132,1,79.94060737274609,0,600.0,8749982,14.0,20.0,1,79.94060737274609,73,10365.63415,SAT,0,16.546,
491,146,1,72.88385481066328,0,600.0,8690506,18.0,20.0,1,72.88385481066328,73,10383.63415,SAT,0,20.768,
492,146,1,80.44601643669898,0,600.0,12592872,22.0,20.0,1,80.44601643669898,73,10405.63415,SAT,0,24.17,
493,146,1,91.89725512310498,0,600.0,5517438,10.0,20.0,1,91.89725512310498,73,10415.63415,SAT,0,12.389,
494,146,1,88.72037499693842,0,600.0,12717560,29.0,20.0,1,88.72037499693842,73,10444.63415,SAT,0,31.443,
495,146,1,85.71087368121732,0,600.0,10846819,23.0,20.0,1,85.71087368121732,73,10467.63415,SAT,0,25.541,
496,146,1,82.68312174828684,0,600.0,14071137,19.0,20.0,1,82.68312174828684,73,10486.63415,SAT,0,21.243,
497,146,1,74.13849911433539,0,600.0,7587582,17.0,20.0,1,74.13849911433539,73,10503.63415,SAT,0,19.551,
498,146,1,69.92346908537274,0,600.0,11878053,32.0,20.0,1,69.92346908537274,73,10535.63415,SAT,0,34.269,
499,146,1,88.48589842243747,0,600.0,6485233,15.0,20.0,1,88.48589842243747,73,10550.63415,SAT,0,17.584,
500,146,1,83.90147237291865,0,600.0,1785792,15.0,20.0,1,83.90147237291865,73,10565.63415,SAT,0,17.199,
501,146,1,80.53682863724326,0,600.0,6576355,13.0,20.0,1,80.53682863724326,73,10578.63415,SAT,0,16.452,
502,146,1,74.38499464213211,0,600.0,10882471,16.0,20.0,1,74.38499464213211,73,10594.63415,SAT,0,18.302,
503,146,1,85.75049127248188,0,600.0,12589858,23.0,20.0,1,85.75049127248188,73,10617.63415,SAT,0,25.823,
504,146,1,84.30354160944569,0,600.0,3396439,25.0,20.0,1,84.30354160944569,73,10642.63415,SAT,0,27.902,
505,146,1,86.43445300204775,0,600.0,8498320,16.0,20.0,1,86.43445300204775,73,10658.63415,SAT,0,18.695,
506,146,1,79.23539533660674,0,600.0,2012369,21.0,20.0,1,79.23539533660674,73,10679.63415,SAT,0,23.857,
507,146,1,90.15476915906869,0,600.0,608889,24.0,20.0,1,90.15476915906869,73,10703.63415,SAT,0,26.578,
508,146,1,80.6035529434059,0,600.0,9533627,31.0,20.0,1,80.6035529434059,73,10734.63415,SAT,0,33.862,
509,146,1,83.32116105800544,0,600.0,52342,15.0,20.0,1,83.32116105800544,73,10749.63415,SAT,0,17.709,
510,146,1,85.28018524590598,0,600.0,15662177,15.0,20.0,1,85.28018524590598,73,10764.63415,SAT,0,17.865,
511,146,1,89.94333490572168,0,600.0,13230463,28.0,20.0,1,89.94333490572168,73,10792.63415,SAT,0,30.652,
512,146,1,89.65704209031222,0,600.0,2902580,18.0,20.0,1,89.65704209031222,73,10810.63415,SAT,0,21.12,
513,146,1,78.92783977798825,0,600.0,7634674,26.0,20.0,1,78.92783977798825,73,10836.63415,SAT,0,28.195,
514,146,1,77.19561642659829,0,600.0,9148494,18.0,20.0,1,77.19561642659829,73,10854.63415,SAT,0,20.293,
515,146,1,69.88098155515797,0,600.0,3028086,18.0,20.0,1,69.88098155515797,73,10872.63415,SAT,0,20.452,
516,146,1,91.72727074938757,0,600.0,6650112,11.0,20.0,1,91.72727074938757,73,10883.63415,SAT,0,14.509,
517,146,1,83.75463691486303,0,600.0,2494225,13.0,20.0,1,83.75463691486303,73,10896.63415,SAT,0,15.181,
518,146,1,86.34644124117243,0,600.0,548592,24.0,20.0,1,86.34644124117243,73,10920.63415,SAT,0,26.054,
519,146,1,85.64966434722945,0,600.0,11361140,17.0,20.0,1,85.64966434722945,73,10937.63415,SAT,0,19.892,
520,146,1,87.03513050771443,0,600.0,10153993,11.0,20.0,1,87.03513050771443,73,10948.63415,SAT,0,13.328,
521,146,1,88.49546098857738,0,600.0,6953548,19.0,20.0,1,88.49546098857738,73,10967.63415,SAT,0,21.834,
522,132,1,85.99909425931679,0,600.0,14039118,10.0,20.0,1,85.99909425931679,73,10977.63415,SAT,0,12.304,
523,147,1,1.0E9,0,600.0,3547124,0.0,0.0,-1,1.0E9,73,10977.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.839,
524,132,1,81.12414088993019,0,600.0,6041846,14.0,20.0,1,81.12414088993019,74,10991.63415,SAT,0,16.571,
525,148,1,96.28153378499199,0,600.0,16399825,11.0,20.0,1,96.28153378499199,74,11002.63415,SAT,0,13.449,
526,132,1,80.86057372440479,0,600.0,4306714,12.0,20.0,1,80.86057372440479,74,11014.63415,SAT,0,14.385,
527,149,1,1.0E9,0,600.0,7218247,0.0,0.0,-1,1.0E9,74,11014.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.101,
528,132,1,85.55659181567788,0,600.0,11189117,9.0,20.0,1,85.55659181567788,75,11023.63415,SAT,0,11.564,
529,150,1,95.23412982183714,0,600.0,4363814,9.0,20.0,1,95.23412982183714,75,11032.63415,SAT,0,11.184,
530,132,1,74.10699189963024,0,600.0,2493699,15.0,20.0,1,74.10699189963024,75,11047.63415,SAT,0,17.536,
531,151,1,89.46825964367429,0,600.0,11167702,10.0,20.0,1,89.46825964367429,75,11057.63415,SAT,0,12.944,
532,132,1,86.30905718113755,0,600.0,10922979,9.0,20.0,1,86.30905718113755,76,11066.63415,SAT,0,12.045,
533,152,1,97.15608654789143,0,600.0,4306714,8.0,20.0,1,97.15608654789143,76,11074.63415,SAT,0,10.727,
534,132,1,82.48446378298621,0,600.0,2939702,12.0,20.0,1,82.48446378298621,76,11086.63415,SAT,0,14.766,
535,153,1,95.23412982183714,0,600.0,5656218,10.0,20.0,1,95.23412982183714,76,11096.63415,SAT,0,12.831,
536,132,1,73.65323024109313,0,600.0,2690501,16.0,20.0,1,73.65323024109313,77,11112.63415,SAT,0,18.614,
537,154,1,99.15817299321235,0,600.0,409101,9.0,20.0,1,99.15817299321235,77,11121.63415,SAT,0,10.998,
538,132,1,86.04485288871001,0,600.0,8113270,9.0,20.0,1,86.04485288871001,77,11130.63415,SAT,0,11.913,
539,155,1,93.96489905260637,0,600.0,16399825,9.0,20.0,1,93.96489905260637,77,11139.63415,SAT,0,11.292,
540,132,1,85.34451620501052,0,600.0,5111533,22.0,20.0,1,85.34451620501052,78,11161.63415,SAT,0,24.139,
541,156,1,91.14733793094769,0,600.0,15492246,9.0,20.0,1,91.14733793094769,78,11170.63415,SAT,0,11.468,
542,132,1,67.84787209033564,0,600.0,16753876,23.0,20.0,1,67.84787209033564,78,11193.63415,SAT,0,25.045,
543,157,1,1.0E9,0,600.0,2901751,0.0,0.0,-1,1.0E9,78,11193.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.172,
544,132,1,73.90293544866326,0,600.0,9257489,20.0,20.0,1,73.90293544866326,79,11213.63415,SAT,0,22.018,
545,158,1,92.92901581399143,0,600.0,13332540,9.0,20.0,1,92.92901581399143,79,11222.63415,SAT,0,11.648,
546,132,1,81.89325409360305,0,600.0,996757,12.0,20.0,1,81.89325409360305,79,11234.63415,SAT,0,14.446,
547,159,1,89.13032093585751,0,600.0,13299315,9.0,20.0,1,89.13032093585751,79,11243.63415,SAT,0,10.975,
548,132,1,89.15242564326077,0,600.0,9863888,10.0,20.0,1,89.15242564326077,80,11253.63415,SAT,0,11.953,
549,160,1,86.89931073613064,0,600.0,1474062,9.0,20.0,1,86.89931073613064,80,11262.63415,SAT,0,11.765,
550,132,1,81.1605134619201,0,600.0,8474567,19.0,20.0,1,81.1605134619201,80,11281.63415,SAT,0,21.561,
551,161,1,1.0E9,0,600.0,14702061,0.0,0.0,-1,1.0E9,80,11281.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.119,
552,132,1,76.03368664076108,0,600.0,14584413,17.0,20.0,1,76.03368664076108,81,11298.63415,SAT,0,19.806,
553,162,1,97.82089509282193,0,600.0,2008193,9.0,20.0,1,97.82089509282193,81,11307.63415,SAT,0,11.921,
554,132,1,77.33994598719613,0,600.0,8015898,13.0,20.0,1,77.33994598719613,81,11320.63415,SAT,0,15.315,
555,163,1,1.0E9,0,600.0,12146566,0.0,0.0,-1,1.0E9,81,11320.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.6,
556,132,1,88.10504669533927,0,600.0,2391985,9.0,20.0,1,88.10504669533927,82,11329.63415,SAT,0,11.6,
557,164,1,96.18560473609324,0,600.0,12146566,11.0,20.0,1,96.18560473609324,82,11340.63415,SAT,0,13.247,
558,132,1,85.284327660649,0,600.0,15685035,19.0,20.0,1,85.284327660649,82,11359.63415,SAT,0,21.851,
559,165,1,1.0E9,0,600.0,3396439,0.0,0.0,-1,1.0E9,82,11359.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.067,
560,132,1,79.94762416750697,0,600.0,5924156,17.0,20.0,1,79.94762416750697,83,11376.63415,SAT,0,19.873,
561,166,1,92.5999602034529,0,600.0,6576355,10.0,20.0,1,92.5999602034529,83,11386.63415,SAT,0,12.736,
562,132,1,79.52850116403681,0,600.0,12745268,13.0,20.0,1,79.52850116403681,83,11399.63415,SAT,0,15.336,
563,167,1,1.0E9,0,600.0,16531153,0.0,0.0,-1,1.0E9,83,11399.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.701,
564,132,1,75.73749459969676,0,600.0,7550267,14.0,20.0,1,75.73749459969676,84,11413.63415,SAT,0,16.999,
565,168,1,1.0E9,0,600.0,52342,0.0,0.0,-1,1.0E9,84,11413.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.029,
566,132,1,82.24434281531174,0,600.0,15338236,11.0,20.0,1,82.24434281531174,84,11424.63415,SAT,0,13.134,
567,169,1,94.65761309342189,0,600.0,11167702,18.0,20.0,1,94.65761309342189,84,11442.63415,SAT,0,20.589,
568,132,1,87.00688578558388,0,600.0,11082522,12.0,20.0,1,87.00688578558388,85,11454.63415,SAT,0,14.643,
569,170,1,82.15921473204736,0,600.0,13876125,23.0,20.0,1,82.15921473204736,85,11477.63415,SAT,0,24.885,
570,170,1,82.05720678398626,0,600.0,7285618,18.0,20.0,1,82.05720678398626,85,11495.63415,SAT,0,20.176,
571,170,1,84.24349190996192,0,600.0,6650112,19.0,20.0,1,84.24349190996192,85,11514.63415,SAT,0,21.899,
572,132,1,79.64415200336995,0,600.0,11039806,20.0,20.0,1,79.64415200336995,85,11534.63415,SAT,0,23.219,
573,171,1,98.12871245840351,0,600.0,1024100,10.0,20.0,1,98.12871245840351,85,11544.63415,SAT,0,12.535,
574,132,1,85.7738402533322,0,600.0,11322156,10.0,20.0,1,85.7738402533322,86,11554.63415,SAT,0,12.193,
575,172,1,96.15549450828853,0,600.0,1637414,12.0,20.0,1,96.15549450828853,86,11566.63415,SAT,0,14.037,
576,132,1,83.48037588690657,0,600.0,8853693,13.0,20.0,1,83.48037588690657,86,11579.63415,SAT,0,15.924,
577,173,1,1.0E9,0,600.0,2217863,0.0,0.0,-1,1.0E9,86,11579.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.097,
578,132,1,73.0762778554543,0,600.0,13508022,15.0,20.0,1,73.0762778554543,87,11594.63415,SAT,0,17.718,
579,174,1,1.0E9,0,600.0,16531153,0.0,0.0,-1,1.0E9,87,11594.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.62,
580,132,1,86.50924180171877,0,600.0,3383318,9.0,20.0,1,86.50924180171877,87,11603.63415,SAT,0,11.894,
581,175,1,1.0E9,0,600.0,548592,0.0,0.0,-1,1.0E9,87,11603.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.046,
582,132,1,72.31171105140835,0,600.0,9956030,13.0,20.0,1,72.31171105140835,88,11616.63415,SAT,0,15.846,
583,176,1,81.20272372771656,0,600.0,7695275,13.0,20.0,1,81.20272372771656,88,11629.63415,SAT,0,16.451,
584,176,1,78.11124180361647,0,600.0,10859300,13.0,20.0,1,78.11124180361647,88,11642.63415,SAT,0,15.534,
585,176,1,74.76380257135047,0,600.0,10882471,13.0,20.0,1,74.76380257135047,88,11655.63415,SAT,0,15.408,
586,176,1,84.75430313150352,0,600.0,9046261,17.0,20.0,1,84.75430313150352,88,11672.63415,SAT,0,21.198,
587,176,1,78.34357610552733,0,600.0,2939702,11.0,20.0,1,78.34357610552733,88,11683.63415,SAT,0,13.45,
588,176,1,85.31513405912891,0,600.0,14329981,10.0,20.0,1,85.31513405912891,88,11693.63415,SAT,0,12.714,
589,176,1,75.58146152589303,0,600.0,13694367,13.0,20.0,1,75.58146152589303,88,11706.63415,SAT,0,15.695,
590,176,1,83.56885061605423,0,600.0,15338236,11.0,20.0,1,83.56885061605423,88,11717.63415,SAT,0,14.481,
591,176,1,90.77583198171004,0,600.0,4827136,10.0,20.0,1,90.77583198171004,88,11727.63415,SAT,0,12.455,
592,176,1,86.39827860112635,0,600.0,5111533,10.0,20.0,1,86.39827860112635,88,11737.63415,SAT,0,12.062,
593,176,1,81.53017442437645,0,600.0,8498320,11.0,20.0,1,81.53017442437645,88,11748.63415,SAT,0,13.701,
594,176,1,73.82680385941445,0,600.0,52342,15.0,20.0,1,73.82680385941445,88,11763.63415,SAT,0,17.381,
595,176,1,80.63036577449728,0,600.0,8113270,11.0,20.0,1,80.63036577449728,88,11774.63415,SAT,0,14.381,
596,176,1,75.23127335045402,0,600.0,7285618,13.0,20.0,1,75.23127335045402,88,11787.63415,SAT,0,15.84,
597,176,1,87.64585391037038,0,600.0,9080978,9.0,20.0,1,87.64585391037038,88,11796.63415,SAT,0,11.741,
598,176,1,83.68378421257158,0,600.0,6472859,11.0,20.0,1,83.68378421257158,88,11807.63415,SAT,0,13.615,
599,176,1,80.5330452975423,0,600.0,15155680,10.0,20.0,1,80.5330452975423,88,11817.63415,SAT,0,12.535,
600,176,1,84.49324477581456,0,600.0,7933028,11.0,20.0,1,84.49324477581456,88,11828.63415,SAT,0,13.061,
601,176,1,85.61303528375745,0,600.0,2894843,13.0,20.0,1,85.61303528375745,88,11841.63415,SAT,0,15.606,
602,176,1,88.39158556163424,0,600.0,15023845,10.0,20.0,1,88.39158556163424,88,11851.63415,SAT,0,12.085,
603,176,1,88.87687935914528,0,600.0,9148494,10.0,20.0,1,88.87687935914528,88,11861.63415,SAT,0,12.359,
604,176,1,80.82670067575047,0,600.0,9235133,10.0,20.0,1,80.82670067575047,88,11871.63415,SAT,0,12.778,
605,176,1,77.15591407758777,0,600.0,11082522,12.0,20.0,1,77.15591407758777,88,11883.63415,SAT,0,14.723,
606,176,1,84.8811581490693,0,600.0,852103,12.0,20.0,1,84.8811581490693,88,11895.63415,SAT,0,14.699,
607,176,1,85.30994818014435,0,600.0,3093649,15.0,20.0,1,85.30994818014435,88,11910.63415,SAT,0,16.897,
608,176,1,85.16515356252816,0,600.0,3396439,15.0,20.0,1,85.16515356252816,88,11925.63415,SAT,0,17.621,
609,176,1,73.92375456732316,0,600.0,8749982,16.0,20.0,1,73.92375456732316,88,11941.63415,SAT,0,18.82,
610,176,1,85.77404575912479,0,600.0,3763673,13.0,20.0,1,85.77404575912479,88,11954.63415,SAT,0,15.628,
611,176,1,86.30950181593846,0,600.0,14071137,10.0,20.0,1,86.30950181593846,88,11964.63415,SAT,0,12.343,
612,176,1,88.32277431564388,0,600.0,12146566,15.0,20.0,1,88.32277431564388,88,11979.63415,SAT,0,17.328,
613,176,1,80.56724040883809,0,600.0,1625465,13.0,20.0,1,80.56724040883809,88,11992.63415,SAT,0,15.242,
614,132,1,75.06034284458622,0,600.0,6092140,20.0,20.0,1,75.06034284458622,88,12012.63415,SAT,0,22.125,
615,177,1,1.0E9,0,600.0,15865250,0.0,0.0,-1,1.0E9,88,12012.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.604,
616,132,1,79.88748884840342,0,600.0,1528738,12.0,20.0,1,79.88748884840342,89,12024.63415,SAT,0,14.868,
617,178,1,1.0E9,0,600.0,15685035,0.0,0.0,-1,1.0E9,89,12024.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.034,
618,132,1,78.01295853953994,0,600.0,14664420,21.0,20.0,1,78.01295853953994,89,12045.63415,SAT,0,23.588,
619,179,1,1.0E9,0,600.0,9536758,0.0,0.0,-1,1.0E9,89,12045.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.77,
620,132,1,74.0127521725444,0,600.0,12798974,15.0,20.0,1,74.0127521725444,90,12060.63415,SAT,0,17.773,
621,180,1,98.65046547001553,0,600.0,11082522,10.0,20.0,1,98.65046547001553,90,12070.63415,SAT,0,12.298,
622,132,1,82.85852441304127,0,600.0,14306578,10.0,20.0,1,82.85852441304127,90,12080.63415,SAT,0,12.246,
